id;zip;bfsnr;name;canton_id;district_id;planning_region_id;mountain_region_id;ase;greater_region_id;language_region_id;ms_region_id;job_market_region_id;agglomeration_id;metropole_region_id;tourism_region_id;municipal_size_class_id;urban_character_id;agglomeration_size_class_id;is_town;degurba_id;municipal_type22_id;municipal_type9_id;ms_region_typology_id;alternate_names;lat;long;lv03_easting;lv03_northing;noise_level;steuerfuss_gde;steuerfuss_kanton
178;1174;5422;Aubonne;22;2227;2203;1;0;1;2;85;2;5586;2;9;6;5;0;0;2;9;2;2;[];46.4952916;6.3915748;519617.301449053;149867.992313948;51.7358490566038;0.68;1.545
171;1170;5422;Aubonne;22;2227;2203;1;0;1;2;85;2;5586;2;9;6;5;0;0;2;9;2;2;[];46.4952916;6.3915748;519617.301449053;149867.992313948;51.7358490566038;0.68;1.545
574;1580;5451;Avenches;22;2222;2216;0;0;1;2;42;4;0;0;9;6;0;0;0;3;17;6;11;[];46.879575;7.040941;569685.135030768;192127.496379817;54.551832460733;0.68;1.545
722;1721;5451;Avenches;22;2222;2216;0;0;1;2;42;4;0;0;9;6;0;0;0;3;17;6;11;[];46.879575;7.040941;569685.135030768;192127.496379817;54.551832460733;0.68;1.545
148;1145;5425;Bière;22;2227;2203;3;0;1;2;85;2;0;0;9;7;0;0;0;3;20;8;2;[];46.5373773;6.3337235;515242.332181551;154606.982385408;46.7416666666667;0.68;1.545
161;1149;5425;Bière;22;2227;2203;3;0;1;2;85;2;0;0;9;7;0;0;0;3;20;8;2;[];46.5373773;6.3337235;515242.332181551;154606.982385408;46.7416666666667;0.68;1.545
83;1070;5882;Chardonne;22;2230;2207;1;0;1;2;87;2;5890;2;9;6;2;4;0;2;8;6;4;[];46.4770903;6.8271259;553037.643605633;147490.80880467;52.3364681295716;0.68;1.545
88;1071;5882;Chardonne;22;2230;2207;1;0;1;2;87;2;5890;2;9;6;2;4;0;2;8;6;4;[];46.4770903;6.8271259;553037.643605633;147490.80880467;52.3364681295716;0.68;1.545
595;1614;5882;Chardonne;22;2230;2207;1;0;1;2;87;2;5890;2;9;6;2;4;0;2;8;6;4;[];46.4770903;6.8271259;553037.643605633;147490.80880467;52.3364681295716;0.68;1.545
795;1801;5882;Chardonne;22;2230;2207;1;0;1;2;87;2;5890;2;9;6;2;4;0;2;8;6;4;[];46.4770903;6.8271259;553037.643605633;147490.80880467;52.3364681295716;0.68;1.545
796;1802;5882;Chardonne;22;2230;2207;1;0;1;2;87;2;5890;2;9;6;2;4;0;2;8;6;4;[];46.4770903;6.8271259;553037.643605633;147490.80880467;52.3364681295716;0.68;1.545
798;1803;5882;Chardonne;22;2230;2207;1;0;1;2;87;2;5890;2;9;6;2;4;0;2;8;6;4;[];46.4770903;6.8271259;553037.643605633;147490.80880467;52.3364681295716;0.68;1.545
802;1805;5882;Chardonne;22;2230;2207;1;0;1;2;87;2;5890;2;9;6;2;4;0;2;8;6;4;[];46.4770903;6.8271259;553037.643605633;147490.80880467;52.3364681295716;0.68;1.545
141;1135;5631;Denens;22;2227;2202;1;0;1;2;85;2;5586;2;9;8;4;2;0;3;5;3;2;[];46.518323;6.4564786;524631.761570835;152363.554911046;50.5400624349636;0.68;1.545
123;1113;5634;Echichens;22;2227;2202;1;0;1;2;85;2;5586;2;9;6;4;2;0;2;11;4;2;[];46.5265541;6.4978862;527820.107931413;153239.503240292;42.837669094693;0.68;1.545
132;1125;5634;Echichens;22;2227;2202;1;0;1;2;85;2;5586;2;9;6;4;2;0;2;11;4;2;[];46.5265541;6.4978862;527820.107931413;153239.503240292;42.837669094693;0.68;1.545
122;1112;5634;Echichens;22;2227;2202;1;0;1;2;85;2;5586;2;9;6;4;2;0;2;11;4;2;[];46.5265541;6.4978862;527820.107931413;153239.503240292;42.837669094693;0.68;1.545
124;1114;5634;Echichens;22;2227;2202;1;0;1;2;85;2;5586;2;9;6;4;2;0;2;11;4;2;[];46.5265541;6.4978862;527820.107931413;153239.503240292;42.837669094693;0.68;1.545
191;1185;5856;Essertines-sur-Rolle;22;2228;2203;1;0;1;2;85;2;0;0;9;8;5;0;0;3;20;8;2;[];46.48113285;6.30371756151857;512850.193828051;148388.097979596;33.3590010405827;0.68;1.545
194;1186;5856;Essertines-sur-Rolle;22;2228;2203;1;0;1;2;85;2;0;0;9;8;5;0;0;3;20;8;2;[];46.48113285;6.30371756151857;512850.193828051;148388.097979596;33.3590010405827;0.68;1.545
182;1180;5856;Essertines-sur-Rolle;22;2228;2203;1;0;1;2;85;2;0;0;9;8;5;0;0;3;20;8;2;[];46.48113285;6.30371756151857;512850.193828051;148388.097979596;33.3590010405827;0.68;1.545
89;1072;5604;Forel (Lavaux);22;2226;2206;1;0;1;2;87;2;0;0;9;6;4;2;0;3;15;7;4;[];46.5369192;6.76836246586713;548581.8498759;154178.374623109;51.3267429760666;0.68;1.545
95;1080;5604;Forel (Lavaux);22;2226;2206;1;0;1;2;87;2;0;0;9;6;4;2;0;3;15;7;4;["Les Cullayes"];46.5369192;6.76836246586713;548581.8498759;154178.374623109;51.3267429760666;0.68;1.545
90;1073;5604;Forel (Lavaux);22;2226;2206;1;0;1;2;87;2;0;0;9;6;4;2;0;3;15;7;4;["Mollie-Margot"];46.5369192;6.76836246586713;548581.8498759;154178.374623109;51.3267429760666;0.68;1.545
452;1421;5560;Grandevent;22;2224;2213;3;0;1;2;91;2;0;0;9;8;5;0;0;3;15;7;5;[];46.8388002;6.6065632;536526.695206392;187854.59632062;46.6045785639958;0.68;1.545
386;1307;5487;Lussery-Villars;22;2223;2210;1;0;1;2;90;2;0;0;9;8;4;2;0;3;15;7;3;[];46.6308607;6.5251748;530048.912952725;164809.216487894;48.4505723204995;0.68;1.545
841;1866;5409;Ollon;22;2221;2208;4;0;1;2;88;2;0;0;9;5;0;0;0;3;6;5;9;["La Forclaz VD", "La Forclaz"];46.2972426;6.9950257;565818.547402848;127411.521053897;49.9146722164412;0.68;1.545
844;1867;5409;Ollon;22;2221;2208;4;0;1;2;88;2;0;0;9;5;0;0;0;3;6;5;9;[];46.2972426;6.9950257;565818.547402848;127411.521053897;49.9146722164412;0.68;1.545
834;1860;5409;Ollon;22;2221;2208;4;0;1;2;88;2;0;0;9;5;0;0;0;3;6;5;9;[];46.2972426;6.9950257;565818.547402848;127411.521053897;49.9146722164412;0.68;1.545
1106;2514;723;La Neuveville;2;241;205;1;1;2;2;14;6;0;0;8;6;0;0;0;2;17;6;12;[];47.0637688;7.0927997;573728.643186729;212585.276168872;50.5335429769392;1.65;3.06
859;1884;5409;Ollon;22;2221;2208;4;0;1;2;88;2;0;0;9;5;0;0;0;3;6;5;9;[];46.2972426;6.9950257;565818.547402848;127411.521053897;49.9146722164412;0.68;1.545
860;1885;5409;Ollon;22;2221;2208;4;0;1;2;88;2;0;0;9;5;0;0;0;3;6;5;9;[];46.2972426;6.9950257;565818.547402848;127411.521053897;49.9146722164412;0.68;1.545
828;1852;5413;Roche (VD);22;2221;2208;4;0;1;2;88;2;0;0;9;7;5;0;0;3;15;7;9;[];46.3589533;6.92514820670384;560479.32279058;134304.366015179;67.8220603537981;0.68;1.545
323;1267;5732;Vich;22;2228;2204;1;0;1;2;86;1;6621;2;9;8;3;1;0;2;11;4;2;[];46.4299571;6.2489686;508560.027722177;142762.143754819;55.1821019771072;0.68;1.545
121;1110;5642;Morges;22;2227;2202;1;0;1;2;85;2;5586;2;9;4;2;2;1;2;9;2;2;[];46.5093268;6.498317;527830.191738745;151324.134772268;58.0372881355932;0.685;1.545
198;1188;5434;Saint-George;22;2228;2203;3;0;1;2;85;2;0;0;9;8;4;1;0;3;20;8;2;[];46.5138321;6.2602719;509568.921878939;152071.93140272;49.8272632674298;0.685;1.545
382;1304;5499;Senarclens;22;2227;2210;1;0;1;2;90;2;0;0;9;8;4;2;0;3;15;7;3;[];46.6004691;6.4868169;527070.625946464;161465.925287996;51.0916666666667;0.685;1.545
830;1853;5415;Yvorne;22;2221;2208;4;0;1;2;88;2;0;0;9;7;0;0;0;3;20;8;9;[];46.3317116;6.9586852;563041.935249951;131259.703027181;54.4765868886576;0.685;1.545
826;1846;5415;Yvorne;22;2221;2208;4;0;1;2;88;2;0;0;9;7;0;0;0;3;20;8;9;[];46.3317116;6.9586852;563041.935249951;131259.703027181;54.4765868886576;0.685;1.545
829;1852;5415;Yvorne;22;2221;2208;4;0;1;2;88;2;0;0;9;7;0;0;0;3;20;8;9;[];46.3317116;6.9586852;563041.935249951;131259.703027181;54.4765868886576;0.685;1.545
3096;6314;1704;Menzingen;9;900;901;1;0;6;1;38;10;0;0;3;6;4;3;0;3;8;6;4;[];47.1783649;8.5899265;687268.699915741;225907.531602559;47.784375;0.69;0.82
3100;6315;1704;Menzingen;9;900;901;1;0;6;1;38;10;0;0;3;6;4;3;0;3;8;6;4;["Morgarten"];47.1783649;8.5899265;687268.699915741;225907.531602559;47.784375;0.69;0.82
3093;6313;1704;Menzingen;9;900;901;1;0;6;1;38;10;0;0;3;6;4;3;0;3;8;6;4;["Edlibach"];47.1783649;8.5899265;687268.699915741;225907.531602559;47.784375;0.69;0.82
981;2022;6402;Bevaix;24;2401;2401;1;0;2;2;102;5;6458;9;8;6;4;4;0;3;14;4;8;[];46.9297213;6.8105995;552172.157450534;197816.991812903;44.9677419354839;0.69;1.23
1000;2042;6485;Valangin;24;2405;2402;3;0;2;2;102;5;0;0;8;8;4;4;0;3;20;8;8;[];47.0158507;6.9072693;559598.856418876;207337.267774015;56.8095733610822;0.69;1.23
990;2028;6415;Vaumarcus;24;2401;2401;1;0;2;2;102;5;0;0;8;8;0;0;0;3;7;5;8;[];46.8772258;6.7525002;547696.576718089;192018.40408962;50.6514047866805;0.69;1.23
147;1144;5423;Ballens;22;2227;2203;3;0;1;2;85;2;0;0;9;8;4;2;0;3;21;9;2;[];46.5542745;6.3750843;518440.390677739;156441.305687331;47.9884937238494;0.69;1.545
415;1353;5747;Bofflens;22;2224;2214;1;0;1;2;90;2;0;0;9;8;0;0;0;3;20;8;3;[];46.7045569;6.4989467;528138.77127666;173024.936501058;45.573361082206;0.69;1.545
49;1041;5514;Bottens;22;2223;2201;1;0;1;2;84;2;5586;2;9;7;4;2;0;3;11;4;1;["Poliez-le-Grand", "Dommartin"];46.6169088;6.6607269;540413.454427521;163146.340584327;53.1321540062435;0.69;1.545
39;1034;5473;Boussens;22;2223;2210;1;0;1;2;90;2;5586;2;9;8;4;2;0;3;11;4;3;[];46.6023159;6.5846332;534567.341847243;161584.848187909;46.5806451612903;0.69;1.545
450;1420;5556;Fiez;22;2224;2213;1;0;1;2;91;2;0;0;9;8;5;0;0;3;15;7;5;[];46.8280744;6.6240029;537844.58892938;186648.274963577;50.4360041623309;0.69;1.545
490;1453;5556;Fiez;22;2224;2213;1;0;1;2;91;2;0;0;9;8;5;0;0;3;15;7;5;[];46.8280744;6.6240029;537844.58892938;186648.274963577;50.4360041623309;0.69;1.545
451;1421;5557;Fontaines-sur-Grandson;22;2224;2213;3;0;1;2;91;2;0;0;9;8;5;0;0;3;15;7;5;[];46.8538933;6.59927092745193;535988.446984601;189538.392591576;50.3236212278876;0.69;1.545
491;1453;5557;Fontaines-sur-Grandson;22;2224;2213;3;0;1;2;91;2;0;0;9;8;5;0;0;3;15;7;5;[];46.8538933;6.59927092745193;535988.446984601;189538.392591576;50.3236212278876;0.69;1.545
453;1422;5561;Grandson;22;2224;2213;1;0;1;2;91;2;5938;2;9;6;4;5;0;2;9;2;5;[];46.8086306;6.6417532;539176.866390653;184472.952391164;48.183908045977;0.69;1.545
585;1607;5805;Oron;22;2226;2219;1;0;1;2;93;2;0;0;9;5;4;2;0;3;20;8;11;[];46.55583515;6.82736275700439;553124.216728391;156244.079072072;46.0249739854318;0.69;1.545
587;1608;5805;Oron;22;2226;2219;1;0;1;2;93;2;0;0;9;5;4;2;0;3;20;8;11;[];46.55583515;6.82736275700439;553124.216728391;156244.079072072;46.0249739854318;0.69;1.545
589;1610;5805;Oron;22;2226;2219;1;0;1;2;93;2;0;0;9;5;4;2;0;3;20;8;11;[];46.55583515;6.82736275700439;553124.216728391;156244.079072072;46.0249739854318;0.69;1.545
592;1612;5805;Oron;22;2226;2219;1;0;1;2;93;2;0;0;9;5;4;2;0;3;20;8;11;[];46.55583515;6.82736275700439;553124.216728391;156244.079072072;46.0249739854318;0.69;1.545
642;1659;5843;Rougemont;22;2230;2209;4;0;1;2;89;4;0;0;9;8;0;0;0;3;20;8;14;[];46.4916511;7.2125005;582637.918185999;148951.229683005;40.79604578564;0.69;1.545
181;1176;5435;Saint-Livres;22;2227;2203;1;0;1;2;85;2;0;0;9;8;5;0;0;3;16;7;2;[];46.5088701;6.3865672;519253.133563763;151382.459720111;41.35;0.69;1.545
149;1145;5435;Saint-Livres;22;2227;2203;1;0;1;2;85;2;0;0;9;8;5;0;0;3;16;7;2;[];46.5088701;6.3865672;519253.133563763;151382.459720111;41.35;0.69;1.545
173;1170;5435;Saint-Livres;22;2227;2203;1;0;1;2;85;2;0;0;9;8;5;0;0;3;16;7;2;[];46.5088701;6.3865672;519253.133563763;151382.459720111;41.35;0.69;1.545
91;1073;5611;Savigny;22;2226;2201;1;0;1;2;84;2;5586;2;9;6;4;2;0;3;11;4;1;[];46.5384249;6.7316194;545764.793977055;154370.520965912;54.964509394572;0.69;1.545
106;1090;5611;Savigny;22;2226;2201;1;0;1;2;84;2;5586;2;9;6;4;2;0;3;11;4;1;[];46.5384249;6.7316194;545764.793977055;154370.520965912;54.964509394572;0.69;1.545
108;1091;5611;Savigny;22;2226;2201;1;0;1;2;84;2;5586;2;9;6;4;2;0;3;11;4;1;[];46.5384249;6.7316194;545764.793977055;154370.520965912;54.964509394572;0.69;1.545
2043;3931;6286;Lalden;23;2313;2303;4;1;1;1;96;3;6002;9;11;8;2;5;0;2;14;4;10;[];46.300193;7.900266;635567.415326171;127747.252553177;34.6930280957336;1.2;1
1116;2523;723;La Neuveville;2;241;205;1;1;2;2;14;6;0;0;8;6;0;0;0;2;17;6;12;[];47.0637688;7.0927997;573728.643186729;212585.276168872;50.5335429769392;1.65;3.06
1114;2520;723;La Neuveville;2;241;205;1;1;2;2;14;6;0;0;8;6;0;0;0;2;17;6;12;[];47.0637688;7.0927997;573728.643186729;212585.276168872;50.5335429769392;1.65;3.06
1702;3434;613;Landiswil;2;246;219;4;1;2;1;17;7;0;0;6;8;0;0;0;3;21;9;14;[];46.9581663;7.6782496;618238.43341865;200815.140929642;42.0686784599376;2;3.06
1202;2718;6750;Lajoux (JU);26;2602;2601;3;1;2;2;106;6;0;0;8;8;0;0;0;3;19;8;9;[];47.2790114;7.1359592;577099.683882334;236501.211348083;41.8415015641293;2.05;2.85
93;1077;5799;Servion;22;2226;2219;1;0;1;2;93;2;5586;2;9;7;4;2;0;3;11;4;11;[];46.573372;6.776623;549249.746317221;158225.137326318;51.18125;0.69;1.545
96;1080;5799;Servion;22;2226;2219;1;0;1;2;93;2;5586;2;9;7;4;2;0;3;11;4;11;[];46.573372;6.776623;549249.746317221;158225.137326318;51.18125;0.69;1.545
817;1820;5891;Veytaux;22;2230;2207;4;0;1;2;87;2;5890;2;9;8;2;4;0;3;10;2;4;[];46.4215725;6.9275648;560710.650043026;141264.000023822;57.718456725756;0.69;1.545
823;1844;5414;Villeneuve (VD);22;2221;2208;4;0;1;2;88;2;5890;2;9;5;4;4;0;3;9;2;9;[];46.4064719;6.97156083330264;564082.910283976;139564.252048501;33.5744016649324;0.69;1.545
380;1304;5477;Cossonay;22;2227;2210;1;0;1;2;90;2;5586;2;9;6;4;2;0;2;10;2;3;["Cossonay-Ville", "Allens"];46.6138202;6.508938;528783.097911945;162929.651746889;54.0292275574113;0.693;1.545
2295;4437;2895;Waldenburg;13;1305;1301;3;0;3;1;49;8;0;0;5;7;0;0;0;2;18;6;3;[];47.3840813;7.748757;623418.127440613;248184.772328476;48.4509394572025;0.695;1
2299;4438;2895;Waldenburg;13;1305;1301;3;0;3;1;49;8;0;0;5;7;0;0;0;2;18;6;3;[];47.3840813;7.748757;623418.127440613;248184.772328476;48.4509394572025;0.695;1
2272;4418;2895;Waldenburg;13;1305;1301;3;0;3;1;49;8;0;0;5;7;0;0;0;2;18;6;3;[];47.3840813;7.748757;623418.127440613;248184.772328476;48.4509394572025;0.695;1
110;1092;5581;Belmont-sur-Lausanne;22;2226;2201;1;0;1;2;84;2;5586;2;9;6;2;2;0;1;11;4;1;["Belmont-Lausanne"];46.52639735;6.68668677441239;542305.31417153;153065.632409917;54.0176899063476;0.695;1.545
3313;6612;5091;Ascona;21;2104;2102;4;0;7;3;80;15;5113;9;12;5;2;4;0;2;6;5;8;[];46.1554222;8.7707865;702908.336254108;112423.162387665;44.6112852664577;0.7;1
3268;6557;3831;Cama;18;1828;1814;4;1;5;3;69;15;0;0;1;8;0;0;0;3;16;7;12;[];46.2720456;9.1691657;733392.23096819;125985.106469455;51.7606659729448;0.7;1
505;1474;2005;Châbles;10;1001;1005;1;0;2;2;93;2;0;0;13;8;0;0;0;3;15;7;11;[];46.8266534;6.8097105;552012.440642171;186359.991820487;51.0520291363163;0.7;1
3713;7249;3881;Conters im Prättigau;18;1830;1802;4;1;5;1;61;13;0;0;1;8;0;0;0;3;21;9;13;[];46.8825833;9.78967008412178;779175.618596125;195069.303394718;7.13007284079084;0.7;1
3704;7241;3881;Conters im Prättigau;18;1830;1802;4;1;5;1;61;13;0;0;1;8;0;0;0;3;21;9;13;[];46.8825833;9.78967008412178;779175.618596125;195069.303394718;7.13007284079084;0.7;1
635;1653;2130;Crésuz;10;1003;1002;4;0;2;2;40;4;0;0;13;8;5;0;0;3;15;7;9;[];46.6199886;7.140824;577189.14403648;163236.361404123;44.2663891779396;0.7;1
628;1646;2131;Echarlens;10;1003;1002;4;0;2;2;40;4;2125;9;13;8;2;5;0;2;14;4;9;[];46.646575;7.0758958;572229.725848133;166212.829447988;50.4921956295525;0.7;1
3789;7444;3713;Ferrera;18;1823;1807;4;1;5;1;65;13;0;0;1;8;0;0;0;3;22;9;14;[];46.52481885;9.44680919936924;754069.907460505;154585.090109471;31.468262226847;0.7;1
3790;7445;3713;Ferrera;18;1823;1807;4;1;5;1;65;13;0;0;1;8;0;0;0;3;22;9;14;[];46.52481885;9.44680919936924;754069.907460505;154585.090109471;31.468262226847;0.7;1
767;1762;2197;Givisiez;10;1004;1001;0;0;2;2;39;4;2196;9;13;6;2;3;0;2;12;2;8;[];46.8145053;7.1295693;576412.43299935;184863.38246937;57.5530054644809;0.7;1
3669;7184;3983;Medel (Lucmagn);18;1831;1808;4;1;5;4;66;13;0;0;1;8;0;0;0;3;22;9;13;[];46.62753605;8.87008113628794;709620.203735819;165031.687611437;0;0.7;1
3670;7185;3983;Medel (Lucmagn);18;1831;1808;4;1;5;4;66;13;0;0;1;8;0;0;0;3;22;9;13;[];46.62753605;8.87008113628794;709620.203735819;165031.687611437;0;0.7;1
656;1674;2089;Montet (Glâne);10;1002;1006;1;0;2;2;43;4;0;0;13;8;4;2;0;3;15;7;11;["Vuarmarens"];46.6397007;6.81639095305179;552356.967276584;165573.458739469;40.8449531737773;0.7;1
553;1541;2043;Sévaz;10;1001;1005;0;0;2;2;93;2;0;0;13;8;0;0;0;3;20;8;11;[];46.8382703;6.8746273;556974.806738457;187613.700251452;43.2591050988554;0.7;1
663;1679;2099;Siviriez;10;1002;1006;1;0;2;2;43;4;0;0;13;6;0;0;0;3;20;8;11;[];46.6576782;6.8769946;557011.410316303;167536.89604675;46.1770833333333;0.7;1
660;1676;2099;Siviriez;10;1002;1006;1;0;2;2;43;4;0;0;13;6;0;0;0;3;20;8;11;[];46.6576782;6.8769946;557011.410316303;167536.89604675;46.1770833333333;0.7;1
666;1680;2099;Siviriez;10;1002;1006;1;0;2;2;43;4;0;0;13;6;0;0;0;3;20;8;11;[];46.6576782;6.8769946;557011.410316303;167536.89604675;46.1770833333333;0.7;1
661;1677;2099;Siviriez;10;1002;1006;1;0;2;2;43;4;0;0;13;6;0;0;0;3;20;8;11;[];46.6576782;6.8769946;557011.410316303;167536.89604675;46.1770833333333;0.7;1
2519;4916;329;Langenthal;2;244;206;0;1;2;1;15;9;9002;9;6;4;6;0;1;2;3;1;11;[];47.2115846;7.7888427;626530.519479947;229019.643949312;53.0396570203644;1.38;3.06
662;1678;2099;Siviriez;10;1002;1006;1;0;2;2;43;4;0;0;13;6;0;0;0;3;20;8;11;[];46.6576782;6.8769946;557011.410316303;167536.89604675;46.1770833333333;0.7;1
3506;6943;5231;Vezia;21;2105;2104;4;0;7;3;82;16;5192;9;12;7;2;3;0;1;14;4;6;[];46.0246543;8.936741;716004.302525281;98120.2639561628;56.6253902185224;0.7;1
3478;6921;5233;Vico Morcote;21;2105;2104;4;0;7;3;82;16;5192;9;12;8;4;3;0;3;14;4;6;[];45.9312629;8.9242053;715230.474223444;87721.7651750058;56.7138397502601;0.7;1
3776;7432;3712;Zillis-Reischen;18;1823;1807;4;1;5;1;65;13;0;0;1;8;0;0;0;3;20;8;14;[];46.6486679;9.4669473111267;755258.603615735;168387.948076562;17.5660770031217;0.7;1
4147;8455;2938;Rüdlingen;14;1403;1401;1;0;5;1;50;11;0;0;3;8;4;1;0;3;17;6;4;[];47.5789527;8.5721919;685280.792832282;270421.588994348;50.3277835587929;0.7;1.15
342;1277;5701;Arnex-sur-Nyon;22;2228;2204;1;0;1;2;86;1;6621;2;9;8;4;1;0;3;5;3;2;[];46.3759907;6.1913819;504038.729337646;136832.52317258;52.6545265348595;0.7;1.545
54;1042;5511;Assens;22;2223;2211;1;0;1;2;90;2;5586;2;9;7;4;2;0;3;11;4;3;[];46.6127871;6.6225936;537487.849130929;162717.828252748;49.8175182481752;0.7;1.545
53;1042;5471;Bettens;22;2223;2210;1;0;1;2;90;2;0;0;9;8;4;2;0;3;15;7;3;[];46.6275904;6.5770883;534020.190985818;164400.673963412;49.4859521331946;0.7;1.545
384;1306;5471;Bettens;22;2223;2210;1;0;1;2;90;2;0;0;9;8;4;2;0;3;15;7;3;[];46.6275904;6.5770883;534020.190985818;164400.673963412;49.4859521331946;0.7;1.545
806;1807;5881;Blonay;22;2230;2207;4;0;1;2;87;2;5890;2;9;5;2;4;0;2;11;4;4;[];46.4650397;6.8951981;558256.007743537;146112.691870491;52.396875;0.7;1.545
813;1816;5881;Blonay;22;2230;2207;4;0;1;2;87;2;5890;2;9;5;2;4;0;2;11;4;4;["Chailly-Montreux"];46.4650397;6.8951981;558256.007743537;146112.691870491;52.396875;0.7;1.545
345;1279;5705;Bogis-Bossey;22;2228;2204;1;0;1;2;86;1;6621;2;9;8;3;1;0;2;11;4;2;[];46.3516938;6.1649015;501957.678929923;134164.732610966;48.4885416666667;0.7;1.545
487;1452;5552;Bullet;22;2224;2213;3;0;1;2;91;2;0;0;9;8;0;0;0;3;7;5;5;["Les Rasses"];46.8309314;6.5546431;532556.335374557;187023.298482561;46.1675338189386;0.7;1.545
489;1453;5552;Bullet;22;2224;2213;3;0;1;2;91;2;0;0;9;8;0;0;0;3;7;5;5;[];46.8309314;6.5546431;532556.335374557;187023.298482561;46.1675338189386;0.7;1.545
429;1400;5909;Cheseaux-Noréaz;22;2224;2212;1;0;1;2;91;2;5938;2;9;8;2;5;0;2;11;4;5;[];46.7820326;6.6718258;541443.243710142;181493.312345228;54.1664932362123;0.7;1.545
495;1462;5909;Cheseaux-Noréaz;22;2224;2212;1;0;1;2;91;2;5938;2;9;8;2;5;0;2;11;4;5;[];46.7820326;6.6718258;541443.243710142;181493.312345228;54.1664932362123;0.7;1.545
557;1545;5813;Chevroux;22;2222;2217;0;0;1;2;93;2;0;0;9;8;0;0;0;3;20;8;11;[];46.8898441;6.9053929;559360.624895702;193330.497291709;42.0280957336108;0.7;1.545
832;1856;5404;Corbeyrier;22;2221;2208;4;0;1;2;88;2;0;0;9;8;0;0;0;3;22;9;9;[];46.3495001;6.9597544;563136.329834795;133236.560740119;48.6670135275754;0.7;1.545
66;1053;5516;Cugy (VD);22;2223;2201;1;0;1;2;84;2;5586;2;9;6;4;2;0;2;11;4;1;[];46.5851396;6.6402929;538812.315008261;159630.584254816;53.0791666666667;0.7;1.545
127;1117;5485;Grancy;22;2227;2210;1;0;1;2;90;2;0;0;9;8;4;2;0;3;15;7;3;[];46.5915221;6.4649462;525382.604146975;160492.000848377;52.5422314911366;0.7;1.545
492;1453;5562;Mauborget;22;2224;2213;3;0;1;2;91;2;0;0;9;8;0;0;0;3;21;9;5;[];46.8558706;6.6146584;537164.212004293;189745.748044617;48.8928199791883;0.7;1.545
81;1070;5607;Puidoux;22;2226;2206;1;0;1;2;87;2;0;0;9;6;4;2;0;3;20;8;4;[];46.5008111;6.7823914;549624.364924842;150155.446045835;53.4797086368366;0.7;1.545
85;1071;5607;Puidoux;22;2226;2206;1;0;1;2;87;2;0;0;9;6;4;2;0;3;20;8;4;[];46.5008111;6.7823914;549624.364924842;150155.446045835;53.4797086368366;0.7;1.545
116;1096;5607;Puidoux;22;2226;2206;1;0;1;2;87;2;0;0;9;6;4;2;0;3;20;8;4;["Cully", "Villette (Lavaux)"];46.5008111;6.7823914;549624.364924842;150155.446045835;53.4797086368366;0.7;1.545
584;1607;5607;Puidoux;22;2226;2206;1;0;1;2;87;2;0;0;9;6;4;2;0;3;20;8;4;["Palézieux", "Palézieux-Village"];46.5008111;6.7823914;549624.364924842;150155.446045835;53.4797086368366;0.7;1.545
119;1098;5607;Puidoux;22;2226;2206;1;0;1;2;87;2;0;0;9;6;4;2;0;3;20;8;4;["Epesses"];46.5008111;6.7823914;549624.364924842;150155.446045835;53.4797086368366;0.7;1.545
35;1032;5592;Romanel-sur-Lausanne;22;2225;2201;1;0;1;2;84;2;5586;2;9;6;2;2;0;1;10;2;1;[];46.5594139;6.60859302865084;536352.545298201;156796.208661771;48.9802289281998;0.7;1.545
483;1445;5568;Sainte-Croix;22;2224;2213;3;0;1;2;91;2;0;0;9;6;0;0;0;3;17;6;5;[];46.822522;6.5009286;528447.227918394;186136.167450351;50.3413361169102;0.7;1.545
486;1450;5568;Sainte-Croix;22;2224;2213;3;0;1;2;91;2;0;0;9;6;0;0;0;3;17;6;5;[];46.822522;6.5009286;528447.227918394;186136.167450351;50.3413361169102;0.7;1.545
488;1452;5568;Sainte-Croix;22;2224;2213;3;0;1;2;91;2;0;0;9;6;0;0;0;3;17;6;5;[];46.822522;6.5009286;528447.227918394;186136.167450351;50.3413361169102;0.7;1.545
494;1454;5568;Sainte-Croix;22;2224;2213;3;0;1;2;91;2;0;0;9;6;0;0;0;3;17;6;5;[];46.822522;6.5009286;528447.227918394;186136.167450351;50.3413361169102;0.7;1.545
471;1433;5929;Suchy;22;2224;2212;0;0;1;2;91;2;0;0;9;8;5;0;0;3;20;8;5;[];46.7232325;6.5994077;535843.273025405;175013.717371423;47.0563086548488;0.7;1.545
41;1036;5501;Sullens;22;2223;2210;1;0;1;2;90;2;5586;2;9;8;4;2;0;3;11;4;3;[];46.5931372;6.5661454;533139.519926307;160580.162090973;51.3753910323253;0.7;1.545
190;1184;5863;Vinzel;22;2228;2203;1;0;1;2;85;2;0;0;9;8;4;1;0;3;15;7;2;[];46.4476073;6.2793859;510926.772680042;144688.965541608;53.4068678459938;0.7;1.545
327;1268;5863;Vinzel;22;2228;2203;1;0;1;2;85;2;0;0;9;8;4;1;0;3;15;7;2;[];46.4476073;6.2793859;510926.772680042;144688.965541608;53.4068678459938;0.7;1.545
467;1431;5937;Vugelles-La Mothe;22;2224;2212;3;0;1;2;91;2;0;0;9;8;4;5;0;3;20;8;5;[];46.825427;6.57606064365424;534183.563731609;186393.132162518;44.5504682622269;0.7;1.545
